angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9
106.66063715011785,79.63392587781765,126.32742279644518,174.2942247284355,31.63374142845037,73.33451478400804,77.82009698956556,63.34393380403282,127.35569869142158,142.1140016748092
103.26724840314664,80.81727654378138,120.46472957620317,171.8447937100079,29.6741707808587,76.39139527682575,75.25091564705633,66.14041420635475,132.62255558171313,143.29452138969637
100.95224735787605,82.57583466488722,114.14519454905948,167.93502588349583,27.660489767307674,79.30445347633437,72.92364102684986,68.89683206505578,136.8198026484017,143.3696282581204
101.0098293964256,85.9081441933709,107.68356266177263,163.20434859375342,25.535350238904336,81.28599378696914,71.2855192433852,71.69589743098808,138.35367581242113,140.9630096416834
104.67585593171171,92.03423900540317,101.53157859955438,157.89583588596025,23.288792733421566,81.63498650074155,70.59113121689808,74.6153146068057,136.8123119828248,135.2442749066162
111.68273973556495,101.55962422178101,96.544784213852,151.62252179702813,21.013326266951754,80.30111645328681,70.72916837289311,77.64252735418681,134.02578283880365,130.52734860070578
120.45990753437374,114.44440456069664,93.81076874012804,144.08787201102814,18.841710591263478,77.49414077241359,71.54700263168809,80.7329494592152,132.3526806476099,133.34324105801818
128.27068297748707,128.31380407599264,95.04381172519166,135.34975286614076,16.926366971695966,73.57200099212635,72.92616717620002,83.83229788414857,132.61301162073016,140.99591906319014
132.5945617762963,138.3766817206351,103.92498587323743,125.81074630827334,15.43025522487141,69.0407604777137,74.7656121699086,86.87696873575456,133.4058550032002,140.4547034468872
132.5534453945371,142.59373420207137,125.89924490075732,116.07841566498251,14.49817102006121,64.46298028890308,76.96853845283114,89.79522792364877,133.38771430953278,138.4160268536144
129.5133137539556,143.1995741936545,152.24850791912314,106.76622166089729,14.204546233617883,60.30764549186193,79.43250645938608,92.50917653428833,133.15631502585248,140.21195114642688
125.26787043438651,141.71529549880728,166.0963961674916,98.34697037963693,14.508805529768335,56.845784213738916,82.0429826472836,94.93731299381281,133.90462561917883,142.0550343400001
121.73653064438916,138.82347462897948,169.10548175265353,91.117228822813,15.265422870708917,54.151570632718034,84.6708777206972,96.99740095728941,135.61743919451834,139.65669081904164
120.40029620496145,135.4541143577984,170.07483807170973,85.23739212393754,16.28219374474062,52.17488493352503,87.1744178727941,98.60930794751648,136.8807283805788,134.6128252094639
121.84467935944004,132.6688196901069,172.17906192571786,80.74579071903423,17.379611178182603,50.79534470429576,89.42551204839634,99.71344116879952,136.3476217658118,131.54788194915426
125.24851329110939,130.629188395596,167.06854142687945,77.49414968716121,18.4346718416115,49.817258177425686,91.38051764290739,100.32102303006216,134.25033977912054,131.68870133542433
129.6303734967948,129.20021848279083,138.29729543512573,75.29893014722876,19.37256776409986,49.096727676828124,93.02293691420917,100.4671591344174,131.57236564264005,134.3789169484262
133.96780222601242,128.24196023747163,92.64954497986723,73.9790176728756,20.15098899207597,48.55071714702708,94.3417644729157,100.19316022261542,129.4315352702593,138.33000843791814
137.27803444416824,127.63219469637764,69.45167768707452,73.35489487487465,20.750082212265333,48.13656592262115,95.32962757386318,99.5448724139062,128.35152788770012,142.03229646075224
138.94899359899134,127.26442032392475,63.30287095988817,73.25522180726173,21.165411972745794,47.8375588794702,95.98087629773475,98.57131899180807,127.9704355518025,144.4515687862316
138.86476808090185,127.03895831496266,67.26223594317106,73.52723056736762,21.403180355639016,47.65287957169572,96.28996375126782,97.32350979192428,127.78828528791789,145.49062106283438
137.5185347201451,126.85399610824794,81.10401795114818,74.04602607895352,21.477014799369595,47.59047441727937,96.2503712587157,95.85331514475055,128.04548626018484,145.63040882882225
135.4884743542375,126.59902708492629,106.00340192011495,74.7200475586639,21.405903164254568,47.661841295083164,95.85424073959572,94.2123628791773,129.195680899907,145.04062451541603
133.54937875077252,126.15148005953613,131.906019607487,75.49271343785303,21.213098874540794,47.87816188774407,95.09280178649531,92.45097522652318,131.15079350177683,142.32078909387363
132.62818379549108,125.37671734951178,147.19847530491717,76.34194327310622,20.92602575092398,48.24746907591249,93.95762947826432,90.61720161623221,133.22415873533419,133.58855542099366
133.4747884366631,124.45432182208665,153.4336291959822,77.29391047922013,20.58101527090269,48.77269598809816,92.45717796839105,88.75601736761638,134.77490042328014,119.30100421705424
135.7847296965405,124.89064036646758,155.07262128145203,78.45756027779078,20.23427255890385,49.45051955445548,90.66217146479741,86.90874979295437,135.84466487876662,111.26114519337828
138.80168288842387,128.69851945504374,154.12027674507206,79.96427157815975,19.948671159671232,50.27091684022028,88.66181907324372,85.11277009740581,136.75165217060984,115.95146933676524
141.63829756411747,136.8779828817194,151.2817439882151,81.94500214009324,19.78860402107169,51.21732567050472,86.54688940314686,83.40146109671943,137.6995537147893,135.461383031326
143.6358694654994,145.06897032255003,146.8562080266925,84.52072729232573,19.816414743502406,52.26726825489869,84.40632225882068,81.80444524014,138.61055362370132,141.7250162389511
144.60079628510832,149.5373917978272,141.15461039519877,87.78989922283387,20.085988537979826,53.39327621704518,82.32390017439971,80.34803986290434,139.18130921655919,129.7123722330972
144.724474688846,151.38280012719616,134.71845568528929,91.81490932036283,20.63435380071637,54.563955347578066,80.37590677093507,79.05589892064913,139.25003520921783,125.97485857023611
144.05676337393564,151.83346676696786,128.33370548622293,96.61144265904375,21.47353347212186,55.74504666246808,78.63035899696493,77.9498020147144,138.79202454317513,130.3957479771661
142.56663661064493,151.34479506517926,122.82815974209802,102.14532750445525,22.585274210271365,56.90037008737147,77.1479776618537,77.05056010861274,137.9315137727141,138.63625884718135
140.30172025806232,150.06089546114265,118.82372121782555,108.33989794344498,23.92007449952818,57.99257127518552,75.98474479798361,76.3790202274501,136.96844862296618,144.6008604545691
137.42433167862572,148.1025681936494,116.55178462070062,115.08020318860913,25.405417957845643,58.993473982354594,75.18007988410193,75.94712124273715,136.2883303077957,145.76021210098523
134.03470171902157,145.45530254615252,115.68944233588365,122.19383947659401,26.973290766478375,59.91364470334639,74.71474759062887,75.72904868444422,136.03137627932108,144.37739622824046
130.24529367566703,142.10027627932283,115.86347901050394,129.49975301166003,28.559439136562663,60.772334360028324,74.56034405521919,75.69160066839693,136.18903437617902,142.27599059736417
126.21925784087752,138.0909276553961,116.77966159502562,136.82681215370712,30.101549564507653,61.58721260966997,74.69377941709423,75.80315709183421,136.6385486389675,140.36181452016254
122.15584304805097,133.56329404155773,118.20610643747308,144.01727602165747,31.54072163966146,62.37398564599047,75.09571022506113,76.03268601881254,137.09214255888972,139.13310344745034
118.26252707970912,128.72286786611318,119.95463703416263,150.92451603117732,32.82290661699133,63.146039862006134,75.74903047948831,76.34898519924693,137.00917132989252,138.86714917750655
114.7674953040038,123.80711686351452,121.86591069040021,157.39874872666053,33.90036623661727,63.91416672604265,76.63742722481896,76.72015624034961,135.65595301432603,139.59839617411993
111.99235478773717,119.03651228973398,123.79867371778306,163.24452796062312,34.733113158113824,64.68643388204612,77.74400586355725,77.11331360572233,132.84647141005095,141.08518844331155
110.15002139962675,114.57450675555528,125.62234984346509,168.09903873446305,35.2902755349434,65.46825488319288,79.05000990621546,77.49453148593267,128.96968271682496,142.89411426565573
109.32763095066586,110.51042897011595,127.21220105729482,171.14695841716866,35.55134596363378,66.26267912373982,80.53368880461952,77.82902920302145,124.78902441113884,144.56023607183675
109.5486610922396,106.86499194983728,128.44649145826457,171.31020149961867,35.50728969930863,67.07088444128931,82.16939603423076,78.08159192749908,121.23370131149719,145.6743703485191
110.77725209533263,103.64634904461703,129.24165637146166,169.136614272454,35.17302314320832,67.89282053826484,83.9270167515166,78.22284026586638,119.06812704479285,145.92927450527284
112.80514007796087,100.96051215116442,129.6606213062536,166.15153870968376,34.61859089996127,68.72793267866633,85.77181882274532,78.24688990397905,118.29787537353486,145.33248657999823
115.43210799706327,98.8904076627357,129.79885910244846,163.14969231301131,33.9241055140146,69.57589643553369,87.6647846960934,78.15487233719885,118.7139994019988,143.98918026493718
118.48964805003256,97.50160906319786,129.74280945943184,160.43046696172897,33.16158388928316,70.43731246345483,89.56341476629534,77.94925763994976,120.09289230779117,142.04826799453664
121.81473939452617,96.89175381697193,129.56703730621027,158.1177184217668,32.39173388279711,71.31433703380114,91.42290799588311,77.63375991098687,122.19449411283381,139.7233385892095
125.23248530259345,97.14824192107321,129.33358376029753,156.27213244457096,31.663197387887024,72.21124955839217,93.19754591242264,77.21324278329904,124.75481391096694,137.5093064523793
128.54809439439518,98.07433194030125,129.0931201391856,154.92817517129896,31.01372331469861,73.1349736874497,94.84205813080558,76.69362112453533,127.48696892220201,136.77093221347522
131.55126773121995,99.38387231051624,128.887481206763,154.10587962722173,30.472751520760273,74.09556589832196,96.31274955388845,76.08175443601893,130.10066752034712,138.9716158018813
134.03371639336174,100.70562218975995,128.753256315488,153.81110256378332,30.06503224286111,75.10665530147038,97.56822318780954,75.38532764323685,132.34176528990602,143.90963349589902
135.81110730043082,101.53881856206989,128.7263350242847,154.025865323156,29.815170706824496,76.18574581927405,98.56962342414033,74.61271593368504,134.0355927391634,147.86243869302845
136.771763231905,101.4062019239621,128.817732707248,154.67600052975996,29.738458524937737,77.33786684396811,99.28239204142638,73.77918155374181,135.12634396939825,149.19811205162674
136.97718212465728,100.33980332691885,128.92618458228353,155.59950859599292,29.800644909088263,78.5037520884499,99.68159072505549,72.92413827869025,135.6989265006375,148.90255363767255
136.50697639032475,98.56498882988811,128.91967483502137,156.60389268932704,29.958468010850975,79.60337091803792,99.7452909272702,72.08891785429927,135.81915239655257,147.30932432933696
135.41583952613829,96.34262910456297,128.65796588184853,157.479079424297,30.167727859596212,80.55091141739138,99.4521117607142,71.30975488410697,135.4924309201896,144.36523807026182
133.7458525238908,93.93373049384203,127.98867120924646,158.00194789100993,30.37839343907236,81.25566214271664,98.781220071059,70.61800770300937,134.6746247068497,140.37144977561553
131.53903370596188,91.57518299506575,126.74734438530464,157.94718617657045,30.531984373586216,81.62401653033531,97.71311798825184,70.04082352722385,133.29018419439248,136.21206290310695
128.84476966581923,89.46863827028442,124.76320190204733,157.0973133759304,30.561851343475663,81.5616930253334,96.23154605515452,69.60216120221548,131.25021261455956,133.12536421998107
125.7232805876337,87.78184686760889,121.87242149958212,155.2392948213123,30.39718104614062,80.97530000355621,94.32680954779573,69.32409831209357,128.46898064255615,132.37133228062777
122.24905926706629,86.65976193844432,117.94033987799983,152.14524795894877,29.97142829184739,79.77288455284821,92.00066262485505,69.2283817405456,124.88294027481889,134.98077997321397
118.51740412644355,86.24265965485861,112.89141302939287,147.55981123012413,29.23542851908582,77.8640588527676,89.2724372594115,69.33822676741833,120.47963967245326,141.3197413906263
114.81408424391533,86.87472778731649,107.02372014310642,141.18514161077292,28.194250044124416,75.20065424701765,86.25478161173181,69.68351152874693,115.98810253449795,149.02026985586716
112.10485153917381,89.79258374432573,101.73589609639366,132.90886990395776,26.965764248410668,71.90311049944768,83.33573806899807,70.31292425675726,114.7807506636035,152.5698674400037
111.6246657958413,97.28709084651561,98.47157766985625,123.2868441810143,25.68781300918643,68.1545469045446,80.90241921845204,71.28951208402839,120.66310423436758,150.40518125845952
114.36762527055728,112.12938480607676,98.8027444504189,113.16474679658147,24.47647589556464,64.157118906449,79.253872508892,72.69439082669462,132.7754859726613,141.17938002254095
118.8753149367829,127.31453493008966,105.51267715040288,103.3105268813113,23.413690144076824,60.11477542111697,78.63174725429451,74.63582454700845,137.8595397930127,134.9494127698973
122.36684972293807,131.5418674568361,122.73784344840604,94.35485712440334,22.542397162436224,56.210099132294346,79.18890476734775,77.21319611896763,133.40404094904773,136.85698105161276
123.56279951707921,128.0879886378026,146.48655095426994,86.86095162506037,21.868556898536156,52.58436932902837,80.76262146405207,80.35403644678021,122.4342265640125,141.8472698994262
122.24100152549012,123.85753215586827,164.70478031173963,81.38584725340326,21.368222080756393,49.32785204093104,83.14884975367686,83.89218615704547,114.4693756886087,146.3113996454663
119.32125811350163,123.33269453476196,173.91837865054333,78.21127293672176,20.997018522255104,46.4816453430058,86.14403024168277,87.58373453077762,118.70764442441651,147.06050665150383
117.63924405348767,125.0134166262196,175.83252105441903,77.03481664574021,20.699410082814037,44.04759549384095,89.50426857896092,91.10126582227832,130.75609872052954,145.1116498749174
118.65058151643186,126.86677196851556,170.03491995448414,77.11486294701339,20.41857976541493,41.997254866459734,92.96939880286477,94.114660497679,137.0795098464176,142.4981236084491
121.65426317514832,128.4468633072613,152.28756725592697,77.85542986966925,20.11451369395351,40.2780827856519,96.40175910225622,96.52257443857317,137.46292484217838,140.20068144653544
125.9233645648542,129.7042897596325,116.2788028909422,78.90104685992534,19.765693812192264,38.84235939110262,99.69606254316274,98.3130697515393,133.92605963278234,138.45000747273716
130.94867629844006,130.62176510448066,83.456085894477,80.05284396206171,19.363517353517405,37.653089599878406,102.75244577267829,99.49994944479059,127.90298907261183,137.30524253673784
136.25283736637888,131.20405311993204,68.53434344329405,81.21237447937307,18.90957219494693,36.68368646992157,105.48566456378131,100.11426565411749,121.90119888295116,136.73344487129705
141.26073876019095,131.4701269522852,63.1610809194284,82.34387282612778,18.413987606137056,35.91794637956471,107.8303826114268,100.1979917547279,118.93083396753684,136.65453669039016
145.27408083051836,131.4478489581633,62.61187330424331,83.45255005765158,17.893724285952814,35.350632039040015,109.74130909947043,99.80008247172417,120.26091462374612,136.96513563343586
147.72765376610292,131.17067818757664,64.85026788365948,84.57299014104333,17.36992529113325,34.98896986682557,111.18859349433491,98.97438542839537,124.05646396456326,137.55154264404084
148.72688831947235,130.6756546361822,69.37760255942082,85.76291049954509,16.863875650894837,34.85544922876658,112.14993073022305,97.77862642888053,128.1526338540967,138.29784887006096
148.94566098146393,130.00195345867917,76.25849107679977,87.09899631545716,16.39195149784655,34.99246213855112,112.60104054362789,96.27374763731721,131.02689270722672,139.09199072629775
148.58953266910396,129.18949073418315,85.05964356276145,88.6724389365335,15.961137667493098,35.46951241418011,112.50590856420051,94.52307759695938,131.94757877121486,139.83048453743024
146.51544596215322,128.2795136653102,93.78724951248874,90.57721661219934,15.56826597408567,36.37300246617984,111.83472126090868,92.59106829068129,130.57850510649263,140.43880802167118
141.97418701755782,127.319822844573,100.83068245127325,92.8854887892037,15.208367594809053,37.743807049722214,110.6430220625882,90.54159119971499,127.55790427454971,140.9201081015567
136.12514608430004,126.35706135538379,105.50866036158833,95.65583998418766,14.881065061399214,39.61858387618938,109.0051089473143,88.43599141569827,124.11136073091483,141.29440367258542
130.51398040737706,125.43285654670655,107.91208931504276,98.93310579968588,14.589708830118616,42.034586167044694,107.00077545906643,86.33121357556297,121.57870625342038,141.57981521220128
126.15409602832803,124.58241243469408,108.55924716885218,102.73941901189991,14.339890050422227,45.01036866433596,104.72397168102914,84.27831709280753,121.07704054368074,141.79257696816074
123.65359761459511,123.83369548994101,108.07006144053392,107.06170562184923,14.138530444084042,48.52081941577726,102.2854831718657,82.32160800643241,123.11253476381239,141.94709637284438
122.97885919450827,123.20731711250357,107.02646331801708,111.83976313874182,13.993873330446833,52.47078505618271,99.809818553425,80.4984771001068,126.34995752836335,142.05603811444118
124.04846207699275,122.71708185076132,105.94032321354413,116.96384866786381,13.916334521101131,56.67754220691011,97.42866381993936,78.83990238637847,129.22200084469685,142.13042376770272
126.6276095381554,122.37107835831173,105.25826049519763,122.29211400622746,13.919893615640628,60.87506255590533,95.27459456337941,77.37148700845975,130.48342636607043,142.17974678979155
130.0110847807982,122.17315479452056,105.3810590051549,127.68994186032779,14.02356207882053,64.7456563630935,93.47836920642528,76.11487402490606,129.2073597309615,142.21210789197025
133.02727206570745,122.10587669448209,106.58372813875968,133.06815931512833,14.248798919948833,68.00955510692187,92.14369690933431,75.08130256369655,125.23588421472857,142.23429251408163
134.60974928303878,122.07647034056767,108.71895135016653,138.36572135729267,14.603625928144004,70.59015081773448,91.26761789358066,74.25041367720831,121.27748359766804,142.25075193175687
133.96412981881397,121.97525255545716,111.54998424901162,143.54169798990864,15.084300225106846,72.49754423851508,90.82072175391832,73.59746648494361,120.01313577573771,142.2631477725876
130.92747881375016,121.69568202026238,114.84409768453735,148.57062300412244,15.679336351363496,73.77438457264013,90.77121069726529,73.10112015336634,123.99962367258799,142.2726616464617
127.2328828684175,121.13582148120982,118.3676682076873,153.434344632477,16.373036305264037,74.4829129325762,91.08210147199847,72.7427443910772,130.82413651108263,142.283747255405
124.55712136111465,120.20049290097853,121.89159878149567,158.11590731212348,17.149032747133923,74.6950081590825,91.70937888380976,72.50582121139122,134.86961091250754,142.30909117283917
123.06511608449642,118.804881850081,125.20002761888297,162.5954228142526,17.992783852823035,74.48533882321703,92.60119020602532,72.3754322245145,135.73182158368974,142.37558844184525
122.5688994334774,116.88061177183629,128.09507497432412,166.84654320838442,18.89283488284798,73.92695477198667,93.69807816221626,72.33782176696057,134.23990441783894,142.53064733443134
122.89876773943072,114.38509214593523,130.39331307018023,170.82932700853397,19.841139253376767,73.0885585584054,94.93420582938353,72.3800259673727,131.13367903440232,142.84698493130398
123.92189024736425,111.31374662694617,131.91415740734067,174.45905532349303,20.83286154567869,72.03287575165055,96.2394621601104,72.48955934344512,127.49678804499065,143.42213502379326
125.53011908958489,107.81327981612964,132.52991614699224,177.3592925085071,21.86589488556212,70.81575873436397,97.54660755404808,72.6541526523229,124.56690090307262,144.31320112026165
127.58201800082223,104.42290402136543,132.3544774985528,177.3933492714671,22.93828411237217,69.48581911446031,98.8080593340008,72.86153791844391,122.66074421176606,145.31187812089658
129.94231712171845,101.6358215411901,131.56087198499839,175.11127780511717,24.044722834329143,68.08447539876441,99.98499219110718,73.09927854581409,121.75085193243234,146.05424151616
132.47743878576608,99.79330382739937,130.33071491089623,172.78625401345116,25.1753741331424,66.646342837284,101.04223082304762,73.3546440319993,121.73935965310761,146.12049295149427
135.03864042506171,99.16251844628019,128.85743848026982,170.77210997948205,26.31535338017734,65.19990562297092,101.94736542512734,73.6145299631768,122.47347576914086,145.0263860561644
137.45600715298633,99.90250352657166,127.33951773797651,169.15692689306155,27.444479566587834,63.76841758576713,102.66994376025558,73.86542466369876,123.75189911839227,142.3505121406604
139.5478533793479,101.68775983518344,125.96957604383675,167.99151988381647,28.537280111794985,62.37098805395797,103.18060656934357,74.09342412947868,125.33514845479908,138.4960272773657
141.14353739489064,104.08407612686091,124.92622547677135,167.31986665203988,29.563304911526647,61.023829889857076,103.45005920247749,74.28429676704266,126.96866043795855,134.43902468141593
142.1020880069823,106.58516179167059,124.37347942055547,167.18593391464674,30.487838095637645,59.74167817280359,103.44781036406444,74.4235990965469,128.41768124976502,131.384856589081
142.29832624053495,108.56199638377517,124.46916595406715,167.633924407271,31.27309878170255,58.53943086980724,103.14070274660992,74.49684306842562,129.49971770106566,130.31829309975606
141.62548264213933,109.44391905709627,125.31398534837795,168.6735538680475,31.883833580907083,57.43673011168023,102.50543235970129,74.49659075565172,130.12992731708783,131.66682278160965
140.14007579662388,109.267572477917,126.76341881963147,170.16289560608195,32.30166186760105,56.46863227800206,101.57088859571883,74.443274675533,130.3939729755382,134.91962321105456
137.95143092215784,108.2796705898489,128.6190637480064,171.79603841271555,32.51566704107917,55.68055635085636,100.37934608476664,74.36442280270649,130.39378590142545,139.3519549840727
135.22156800179178,106.75783796046443,130.68243550717492,172.94028777248522,32.51855743307778,55.12721088349452,98.97462776298154,74.28752078149246,130.20100494584355,144.06487667396897
132.17046993092643,104.98046678400218,132.74818474899584,172.61089475384344,32.3067904985602,54.87395464586467,97.40333697549359,74.23994764240256,129.85811623193817,148.14963880979212
129.04658916693398,103.2052620030394,134.6043736420339,170.43024179099368,31.88107812504241,54.997848188485925,95.71519234208057,74.2491324620349,129.3823135502897,151.1078677619405
126.09532616518085,101.65790239076863,136.03779445528073,166.95091817694504,31.247142143716054,55.58786499832728,93.96250639888687,74.3429324245042,128.77135904232782,152.9674625890826
123.54467972718152,100.53188740114052,136.83974897327047,162.69302234612147,30.41652969524889,56.743437502079566,92.1990514743428,74.55023638500496,128.0127544041898,153.9742172454062
121.61059721803885,99.99864146695684,136.80704886178356,157.93011474335643,29.407274215202005,58.570154974601664,90.4786690125436,74.90180430327226,127.09809760709487,154.23750403549457
120.51775046341724,100.22585741618785,135.7350871015493,152.833273691746,28.24420502931571,61.1710689074673,88.85398857492713,75.43136073552337,126.04595046218158,153.45640312938647
120.53240000840329,101.40298486021467,133.40403240329312,147.58130216609675,26.95876761505238,64.63191637752489,87.37554921167099,76.1769670152204,124.93993717341075,150.45709101110594
121.81675607653077,103.69462194499928,129.73083852740248,142.42726414579113,25.597626659432674,68.83911164746394,86.0856712830169,77.17034644610618,123.96773387762215,142.91268122450256
123.7890037364101,107.00659874420855,125.27823014516981,137.58952937650758,24.239266256870565,72.98836886039642,85.00155378850731,78.39845656945275,123.26928046398723,131.02742054322832
125.48036472277914,111.1673714868456,120.79018852677487,133.01489573155658,22.94719903593204,76.12652886169747,84.13378167633641,79.83474608743984,122.69519965355653,119.99586284735275
125.83589865217114,115.95703822071833,117.02490001891222,128.3089454344762,21.7602633949158,77.35592488521084,83.49271513788553,81.4486313957951,122.11382092449226,114.60228326685227
124.13753724684113,121.07221884868113,114.74399173042957,122.89287780839501,20.698071460228647,75.73817009402083,83.08898187970024,83.20359571067829,122.76474863046417,116.19734815333413
120.34715919529705,126.1173988959815,114.73457542082666,116.55423468703164,19.767486729877866,70.4846382056779,82.93395519153825,85.05581175002435,126.45771006764221,125.10254853464144
116.01547685376035,130.63639430620978,117.86183339464999,110.45822874103314,18.96880088507248,62.243349828768594,83.04019364323814,86.95345977591644,132.46274084873798,138.47182711182597
112.67312465060677,134.17833730417436,125.02330400874932,106.57361681181565,18.30141333039248,52.57709526332948,83.42181531339673,88.83686758110593,137.90900676567085,147.8232555024856
111.27179362044743,136.36154533331663,136.64939031627333,105.91866578420493,17.76986320020293,43.43089316155275,84.09476920501992,90.63948424325007,140.40278600082826,147.68848992562138
112.5569095000674,136.88750914704863,151.5799983615389,107.40815224393484,17.39238110677315,36.27986088282859,85.07694651956261,92.28954233160931,138.1560033967789,146.33285413733202
117.20746900833403,135.70529431952232,165.81999178872402,109.13021895487304,17.201153543871087,31.549168617314287,86.3737952480961,93.72364853458247,128.91416661596077,148.41926951099276
124.21216618180046,133.5638997029264,174.30106356196663,110.2393066695711,17.20698209146795,28.636271351602943,87.9340395766328,94.92476868412636,117.23386641224164,149.89623290074394
131.20069020652167,131.34515821282196,175.19465677984343,110.587296466413,17.425003273767324,26.9465892190178,89.68950002735848,95.89069588651047,112.3680406366046,144.25210479927804
135.65939844677231,129.79989519112883,162.8068493142423,110.23964176735568,17.86047066011085,26.08267263146349,91.56830610427778,96.62229435717497,115.38892580865974,133.86057053525647
137.25642210204336,129.56274840700425,133.8055176726644,109.34139715320701,18.46675462587655,25.788167448803783,93.49542604415346,97.12288472167003,120.91479928902716,127.45238719128292
136.52880196131883,131.07958460089986,111.81581922351998,108.08328510413801,19.101814120732065,25.89896528480269,95.31367324056548,97.39773550114435,125.6495225409287,129.62821326465073
134.21205923740052,134.0585480326939,103.57152513793571,106.69724741260383,19.515322073725624,26.306787582420647,96.54060388563909,97.45367258080739,129.60052447343284,137.11079386071418
130.89378815889862,137.9934000583828,100.99961047437263,105.45139758240546,19.397084595263994,26.932774781924284,96.61005387514571,97.29880068682974,132.83855191530395,144.2014805765457
126.9137584490235,142.20460432707873,98.07343030437016,104.63286795836785,18.490824445726613,27.70779677859221,94.95570622153114,96.94231999105271,134.93328917276787,146.98707766097232
122.49214038260223,145.8645554641075,90.05376020529131,104.51992812646905,16.734896810669287,28.557094944949803,91.03471549034022,96.39441535255636,135.39680978237746,146.31646534034346
118.20097151682204,148.33908439264002,77.06533248849165,105.2947872842249,14.443523658535954,29.412413368421024,84.86497485533158,95.6614260840262,133.78145619892618,141.42694275810734
114.97611792745717,149.52657369559236,67.33782406067827,106.86561976705795,12.320913738745165,30.288210678727964,78.27294452929164,94.73169746287405,129.39310376335482,135.09070791595545
112.98815363510579,149.43813233767315,65.62159545926076,109.0728686983787,10.745831239511073,31.227674341273467,73.15405989644081,93.59047451455444,121.10566923982857,134.78236260843536
111.69409499235633,147.77794550895553,79.25505590470108,111.75968578245802,9.762308165318426,32.282080987180024,70.84281222942118,92.22537627359705,109.99467635692586,143.52411310239432
112.2581960384733,143.7870030815425,112.30553613721968,114.7768650602758,9.299366389461715,33.51122800131453,72.61926723872459,90.62724953872961,104.16526060898919,147.13087728467485
116.75670342188648,136.89116827471815,137.19961047871973,117.98688306705118,9.290282725384536,34.983279655698226,79.89460878545447,88.79118101896375,109.26812320597196,147.41241570211915
125.02927521565684,128.32028892944908,146.94210385573643,121.2675086722218,9.638827031514342,36.77367080663864,91.52058508308352,86.71761894152436,123.13873798204973,149.9947888090038
