frame,Left Knee,Right Knee,Left Elbow,Right Elbow,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Ankle,Right Ankle
155,0.0,0.0,0.23565872440223645,0.24392644004682457,0.1459245290983318,0.18571769731213705,0.6043753590295052,0.596241946970455,0.218483642135439,0.24579314303757982
156,0.0,0.0,0.25473792792033195,0.23572252695090468,0.16725997288452557,0.1863881275587671,0.6248133538543479,0.6002958564540565,0.2244908447077922,0.24465817218336214
157,0.0,0.0,0.2806305174854772,0.22870024868962177,0.18797423039115285,0.1875770065642712,0.6475161133660328,0.6045287832068005,0.23443699287595726,0.24653893349730283
158,0.0,0.0,0.3050123009557512,0.22008676763686927,0.18218172786962308,0.18914182602432295,0.6668634074112566,0.608610533433376,0.2444633141643876,0.24760665924999295
159,0.0,0.0,0.3256766554912542,0.21267757105547047,0.13613897154616264,0.19099746722491162,0.6790935033420326,0.6122105735233705,0.24889872531417476,0.247936528881157
160,0.0,0.0,0.3347004166210688,0.20428315124332447,0.11074277354146259,0.19417139813429593,0.6780034032304327,0.6174981108700185,0.24398924919980178,0.25150997737726016
161,0.0,0.0,0.3299690515706515,0.19606557636376176,0.1199858140684365,0.19743609132640855,0.6613734217039277,0.620531072473194,0.23063358609136536,0.25232770652829783
162,0.0,0.0,0.3117263561784759,0.1897650958426712,0.1309950804480919,0.19729577597036138,0.631761223807527,0.6240339801469379,0.21568248139842439,0.25718867314203137
163,0.0,0.0,0.2899189838048296,0.18270571903213187,0.13263820434329532,0.2002144221484123,0.5967386158989754,0.6279536105340575,0.2136117139142316,0.26124585369830944
164,0.0,0.0,0.26538296015891955,0.17613514379131048,0.12770090709589813,0.201527015569131,0.5624857031211348,0.6327924397607362,0.2185384564292815,0.2663384889257378
165,0.0,0.0,0.24595105380997337,0.16967617728363976,0.12206462013155649,0.20214373644411776,0.5333629149848723,0.6351643175472054,0.22186005501529285,0.2721005975601378
166,0.0,0.0,0.23345510004016065,0.16468573216910498,0.11646198514609805,0.2014358112580275,0.5149060536428579,0.6400258084470547,0.21991737193226688,0.2797544367313434
167,0.0,0.0,0.22665915775031004,0.16093855616069785,0.11460394818187791,0.20075175774300413,0.5064040840470588,0.6429255255485362,0.21659125219987352,0.2884402941826242
168,0.0,0.0,0.22706163039419316,0.15869060900836593,0.11585496642922377,0.2015120040194718,0.5062190363461275,0.6455327365376601,0.21243983863573063,0.2965042588798891
169,0.0,0.0,0.22808450963804902,0.15805440330117188,0.11579512676144382,0.19898296868186946,0.5112186179126355,0.6467393938581906,0.21758689493020295,0.3066019687229675
170,0.0,0.0,0.23551968275639215,0.15897947376239266,0.1158133271832352,0.20001399606689457,0.5222501310540614,0.6487711547865873,0.22573844950003377,0.31462966854073704
171,0.0,0.0,0.2435212900453161,0.1612628614390341,0.11739485989698963,0.19801295773444588,0.536284753244145,0.6516317438132648,0.23327945897026026,0.32024695525026003
172,0.0,0.0,0.2517463385254298,0.16458702419790816,0.11930621359223587,0.19794169091558383,0.5519199813779798,0.651991767398834,0.2349922236696948,0.3241095183445682
173,0.0,0.0,0.2625443730594405,0.168572939645106,0.12310923188390083,0.19799978092804488,0.570467212704547,0.6531886468734366,0.22956364859849918,0.3247177551526473
174,0.0,0.0,0.2701291386519918,0.17172368729087514,0.12369372727789651,0.19799603196516188,0.584840721308648,0.6552265575954777,0.2234766871266131,0.32442388526441407
175,0.0,0.0,0.2775481481356467,0.17758394269720978,0.126879386784011,0.1977390067950575,0.5984611452999358,0.6558874848184336,0.21929425955583584,0.31945982374001003
176,0.0,0.0,0.2828268845906569,0.18144805315760987,0.128059365547452,0.1971125387569435,0.6091663003007922,0.6540645068106209,0.2157667176631006,0.3141393869489561
177,0.0,0.0,0.28208214278617644,0.18542741915498212,0.13165388888455085,0.19618522947315833,0.6135503715746398,0.6553173047457228,0.21429962105388262,0.3064328530638599
178,0.0,0.0,0.2785052645386109,0.1885459869585008,0.132911836144421,0.19637275292386014,0.6121541267852437,0.6547887878441483,0.21215470778746598,0.29616244506509665
179,0.0,0.0,0.2745180777538904,0.1910325753431801,0.13472153347950244,0.19631670055715003,0.608752153362417,0.6537328334205362,0.21369962105340023,0.2878116811748385
180,0.0,0.0,0.2658952284056286,0.19366964613703871,0.13563670653987933,0.1956130844841505,0.6021342822588471,0.6531253637710513,0.21376142791793454,0.2776739924017291
181,0.0,0.0,0.2567436478163704,0.19607855340015182,0.13699939675212125,0.19585216264176114,0.5949808142277893,0.653756907809216,0.21261038528117923,0.2713452455326816
182,0.0,0.0,0.25003881616523493,0.20113259718403612,0.14143815528909884,0.19452282775353527,0.5860747165269244,0.652297387994798,0.2143104309679606,0.26475971535024345
183,0.0,0.0,0.24149452236248942,0.20547238539802185,0.14214304237241812,0.19532805387157384,0.577517083967943,0.6509720212864976,0.21566361996912575,0.259086997757061
184,0.0,0.0,0.2328793521255148,0.20891898482944743,0.14462624715352562,0.19623229775281772,0.5702798885803189,0.6499687043643457,0.21760382679558637,0.25483639091409804
185,0.0,0.0,0.22589672815284775,0.21341419216237958,0.1466083744756287,0.1930661630933043,0.5653195785449423,0.6476231793237038,0.21885838604099006,0.25250381495458424
186,0.0,0.0,0.22219261379634703,0.21866878110500096,0.14914899500370973,0.1922390882624128,0.5635862299203532,0.6461597575512246,0.22354414454411736,0.2520666036765824
187,0.0,0.0,0.22099427575988267,0.22286512320217494,0.15222448939303612,0.18688204981644585,0.5646194918669943,0.6433612157962021,0.2240448735457782,0.2529668963771592
188,0.0,0.0,0.22309732619676628,0.22448004634776839,0.15640177855742307,0.18603328246470488,0.5711892490864986,0.6414673576369972,0.22628040195243096,0.25336247869447776
189,0.0,0.0,0.2258465130693841,0.22877702977372627,0.1572591137784905,0.1834134673352334,0.5791010621148507,0.6382762931705899,0.22739688798638594,0.25695761110472615
190,0.0,0.0,0.22994843282020733,0.23322294333647636,0.16147095124279687,0.1821918790900708,0.5886007638656626,0.635474491830079,0.22792765054286865,0.25966713220104143
191,0.0,0.0,0.2361127994171731,0.23463464801728554,0.16179312694363063,0.18579084305917523,0.5988092961102709,0.6325256502445163,0.22844690712462162,0.2617878397404312
192,0.0,0.0,0.2405912746597053,0.2408028396043917,0.1642812543192966,0.1863018188069964,0.6088301549217586,0.6296706770473522,0.22733729673194736,0.26575342582182004
193,0.0,0.0,0.24572549319262418,0.24437028800010369,0.16885215765989267,0.18765436051374831,0.6177505102228888,0.6268165731107265,0.22633720516500966,0.2700250692616153
194,0.0,0.0,0.25050266104745833,0.24673931159290874,0.1709648522539667,0.19034149887033386,0.624645803186721,0.6229808746428614,0.22497841036516525,0.2741120105392133
195,0.0,0.0,0.2550053901842112,0.25033614041898156,0.1716423670570486,0.1878621299059425,0.6285868935639786,0.6198472155365523,0.2239135633977893,0.2752724049637792
196,0.0,0.0,0.25819846212193387,0.25478179711399446,0.17250087433515082,0.18270161587696357,0.6286495121134699,0.6167653431857676,0.22157758737277544,0.2746698655015674
197,0.0,0.0,0.25972381893345275,0.2570183623595514,0.17357816417353739,0.17574486197086547,0.6230853706565922,0.6133066998042582,0.21973831125542312,0.2736842463726627
198,0.0,0.0,0.2597051624493505,0.25542036483576425,0.1739293692376122,0.1729798250588056,0.6156950457146613,0.6097089035275854,0.2184917786493546,0.26825743849467915
199,0.0,0.0,0.2595076117394622,0.2551804364471163,0.17706489137644896,0.17057651329162576,0.6044540425408657,0.6046535747006383,0.2157022371974517,0.26563983720185114
200,0.0,0.0,0.2560581511021161,0.25653584260383605,0.17810840065779973,0.175370375295517,0.5901224378630143,0.6028219527444101,0.2142202600287548,0.26030037742320294
201,0.0,0.0,0.2540616715476454,0.25305622377311915,0.17710115483440883,0.178223334981708,0.5729036062875255,0.5987838600783404,0.21299031916570074,0.2538759493983847
202,0.0,0.0,0.250440334114714,0.25160760725029546,0.1784341203620414,0.1783838471494889,0.555769629404316,0.5953311250784621,0.21204807181850116,0.24957249262890635
203,0.0,0.0,0.24655156706978945,0.2523251588964887,0.1797412626960081,0.17592306849510916,0.5394529747626374,0.5930332426402997,0.21085206408578663,0.24602308926194996
204,0.0,0.0,0.24374033873621104,0.2497065914143092,0.1808078928009059,0.1708331309328108,0.5224378904678049,0.5882004582146887,0.2110611652060316,0.2428341162676266
205,0.0,0.0,0.23778161986289673,0.2492720508602528,0.18138027439488996,0.16971751664630147,0.5065078615795336,0.5858468684489553,0.21098005274011394,0.24060604560333126
206,0.0,0.0,0.2355469361435242,0.2475692530253515,0.18343011886388927,0.1683230455557581,0.49229520395246246,0.5809868721228444,0.211117167867962,0.23868798612004727
207,0.0,0.0,0.23385979598536863,0.24554276314301884,0.18236548560713875,0.16803773986893678,0.48029389518593946,0.5778934631121536,0.211409969109112,0.23894579002463
208,0.0,0.0,0.23161879355944803,0.24308024144928594,0.18054234009528047,0.16822325544448213,0.4705843922058751,0.5760209708674938,0.21178182233764006,0.2393500473632513
209,0.0,0.0,0.2299147958310056,0.23920603396233878,0.17597722007449101,0.16635825510140856,0.4631496844168798,0.5720456502767794,0.21381427633193956,0.23952922208583674
210,0.0,0.0,0.22706818701102663,0.23661210364985946,0.1744658073655679,0.1691111263773046,0.45621565558525207,0.5693111992652301,0.21242265344072475,0.2417858801627946
211,0.0,0.0,0.2269621775739855,0.2325659198246767,0.17176097036775978,0.16998967337339863,0.45504735970290544,0.5678286696854234,0.21253280759677518,0.24325784359630256
212,0.0,0.0,0.22682031846142112,0.22744561658857196,0.16854236099240136,0.17145300862179708,0.4522481497725978,0.5653874896510984,0.21409260693968102,0.2473813633975992
213,0.0,0.0,0.2277615641448037,0.2218621428264979,0.16595804928141045,0.17148652891903565,0.45397285930039033,0.5635871211445376,0.21319622980706873,0.25195962782344133
214,0.0,0.0,0.22868845794572226,0.21590382734102026,0.16340847352066856,0.17464358578827427,0.45810028841506323,0.5621226863269244,0.21265504962075696,0.25605847034587875
215,0.0,0.0,0.2285084655254209,0.210773690198678,0.1607978748443039,0.17867083795445188,0.46472411477887826,0.5602134516249254,0.21201549195478386,0.258504528212352
216,0.0,0.0,0.23168849123532734,0.20562381832322313,0.15803314531950746,0.18338703847570054,0.4745176339344244,0.5585075032092696,0.20980157703426894,0.2633787438825937
217,0.0,0.0,0.23325373215289028,0.20056665739857626,0.15510625434472677,0.1884783305970423,0.48650836976560835,0.556462614252265,0.21020316234444575,0.2647234767890309
218,0.0,0.0,0.23826587507869026,0.19366860277383252,0.15219540349744595,0.1933621815202469,0.5013016982372293,0.5546477489025813,0.21141294180184772,0.2688602286991577
219,0.0,0.0,0.24248741573231633,0.18903219646544672,0.1495923240849819,0.1966396404146611,0.5185241505754217,0.553631870242609,0.21325519436183366,0.2696260548867099
220,0.0,0.0,0.24627600685834786,0.18668084492246276,0.14741506425660036,0.19674355311859135,0.5376629595597252,0.5528727513372635,0.2169977374508308,0.269305921727665
221,0.0,0.0,0.2540474947556947,0.18242590196840955,0.14544747388762644,0.19277799221491393,0.5576086084959121,0.5523835679330792,0.22195593970324948,0.2674454369105983
222,0.0,0.0,0.2630647034222794,0.17784011233436436,0.14315859011600082,0.185768039654206,0.5794350892859017,0.5521772736554602,0.22661131830011416,0.2641739119139977
223,0.0,0.0,0.27345874021184935,0.17382436671696558,0.13987805710334192,0.181039637745172,0.6008504045708829,0.5528220919288162,0.2320045047597871,0.2629741384514773
224,0.0,0.0,0.2840347574590322,0.17008795316986544,0.13514217373941048,0.18576426881344682,0.6217595870884739,0.5532192366376631,0.23682290029823258,0.25789794755983086
225,0.0,0.0,0.299044682884232,0.1637937518584855,0.1290831024585312,0.19809319779848597,0.6421293196755473,0.5536981005148859,0.2402729260129216,0.2552268610073935
226,0.0,0.0,0.31381809621654255,0.15836156922518882,0.12840467937540437,0.20821438542917764,0.6593756861284317,0.5555400232091762,0.24140465602152128,0.25124400396965413
227,0.0,0.0,0.3303217934869173,0.1528962905405841,0.13555786052426452,0.2076599752472227,0.6758304323646742,0.5552639731210074,0.24028254535594581,0.24611695823602753
228,0.0,0.0,0.34741757860201755,0.15475107873432997,0.16224708999784662,0.19130277753665498,0.6878467157450707,0.5570023002603073,0.23447951779262066,0.24389024275080506
229,0.0,0.0,0.3643720628600824,0.16332972072030996,0.20400424792357216,0.18719189391424043,0.6953257596283848,0.5601834977697338,0.22898401463645457,0.2402540861876477
230,0.0,0.0,0.3756322486333227,0.1775490230588398,0.2481321042690454,0.20523718133810212,0.6958504094508463,0.5631189694116329,0.22220634864238778,0.23698811571540523
231,0.0,0.0,0.38228578042653133,0.19605241885184496,0.27841259532902424,0.23555162311858052,0.6898085513351413,0.5657859716881447,0.21679332107837732,0.23417954542703975
232,0.0,0.0,0.3810076875708179,0.21347472098126452,0.2862730252325266,0.2506780451092774,0.6759747755623338,0.5687165362019839,0.212600868273836,0.23132976151635584
233,0.0,0.0,0.37192352771133896,0.224052722307161,0.26661922276815114,0.23880021488140837,0.6537221404205282,0.5707752979387466,0.2086278405366897,0.22957356135980653
234,0.0,0.0,0.35476348392902113,0.23129078430687394,0.22243878214457044,0.2110775555701137,0.6272761015616513,0.5741595606744593,0.20982771602579786,0.22723379394388557
235,0.0,0.0,0.3403207279507298,0.23659282661464698,0.17377108657574397,0.19073596194725403,0.6023516303085128,0.5777327084831004,0.2124215310939746,0.22760059617710432
236,0.0,0.0,0.3269683412206305,0.23831839333597848,0.13348505185419207,0.18468437986879407,0.5822140516933214,0.5814687390700204,0.2155139424459066,0.2261574573168174
237,0.0,0.0,0.3239892655761772,0.2416137891489416,0.11252510467726716,0.18809047517128913,0.5749241969511212,0.5864523614850035,0.2168681504873015,0.22669828299029574
238,0.0,0.0,0.3298123585505915,0.24771568697825191,0.10683016316161849,0.18478026314616006,0.5791984963945139,0.5896265757378292,0.22047851879166033,0.2263350026686814
239,0.0,0.0,0.34513812202470606,0.2523075872389123,0.1149564918759135,0.1820924630103999,0.5938072423619145,0.5922776319032841,0.2210255574021181,0.22772856423508317
240,0.0,0.0,0.36590059113063994,0.255932180497739,0.1356089029296663,0.19195627282813815,0.6163674924445665,0.5986210039718033,0.2203010621927904,0.22687627299096422
241,0.0,0.0,0.38392799585669635,0.2568906651489301,0.16193930655912475,0.21390918956462907,0.6413587065435864,0.60054898371056,0.21863662909130518,0.22812198271674913
242,0.0,0.0,0.400836035485513,0.2507880249714085,0.18728737534708237,0.23519851221373356,0.6622828548264958,0.6069237324399818,0.21645337885948596,0.22694479327760214
243,0.0,0.0,0.4069368205734745,0.23915507937020078,0.20405476279166648,0.2386262084906539,0.6766170561928081,0.6088299319748381,0.2141718589075511,0.22774881269549965
244,0.0,0.0,0.40721069108314,0.22121081701171902,0.2105864197107494,0.22540644755229833,0.6867442480943019,0.6140193581021601,0.2121405521474719,0.2260989174072282
245,0.0,0.0,0.4021842816136382,0.20260340996214143,0.2076260841161087,0.20514748674400404,0.690006459504873,0.6180221245032747,0.21002830305547457,0.2270696553169467
246,0.0,0.0,0.3918685413766853,0.18622657409096677,0.2006653994130223,0.1851837397778802,0.6893411980994101,0.6224801533868157,0.20902046375181638,0.22526301231641982
247,0.0,0.0,0.37683502571358757,0.17017962263382458,0.18975698426632379,0.16872407989322674,0.6860372996256149,0.6257028738092012,0.207381316608734,0.224827702957502
248,0.0,0.0,0.3629681117236503,0.16253149528702188,0.1780204722203331,0.16296027690205908,0.6811977664106093,0.6298879140538749,0.20938434278778262,0.22558174076229706
249,0.0,0.0,0.3485731878242586,0.15902929066901292,0.1663349039501355,0.15729712705189317,0.6734979478956331,0.6327826345357399,0.20762677108898156,0.227380269810666
250,0.0,0.0,0.3350604631239361,0.15708135499770942,0.15507319968585886,0.15562530457529855,0.668090121670541,0.6365775753853401,0.2081120642672625,0.22887775214015774
251,0.0,0.0,0.32050133403543635,0.16065398448916435,0.14291808093388245,0.15262246270531885,0.6601267392683455,0.6390189497802946,0.20801966470655012,0.23412840658113085
252,0.0,0.0,0.3062924075439479,0.16600500256725736,0.1330871060375312,0.14950496098614652,0.6514266642747875,0.6417417605165991,0.20790815218242162,0.23921933665776662
253,0.0,0.0,0.2938191455139672,0.1690111839591453,0.12571941932315428,0.14807677848336806,0.6421414234669931,0.6441585097730423,0.20836508583000216,0.2444913356656427
254,0.0,0.0,0.2800082732740535,0.17686213966982614,0.12010634975162356,0.1432548930530364,0.6324214647625676,0.6462368323826031,0.20777023522314272,0.252343276914433
255,0.0,0.0,0.26788058779480145,0.18192986257241123,0.11919596808893713,0.13860978054572315,0.6224157542777092,0.6484993829890229,0.20783879337007935,0.2611641828699777
256,0.0,0.0,0.2571050194852773,0.18562181361356528,0.11907042938837469,0.13572939833330144,0.6122713836901842,0.6492459742756608,0.20805567827327168,0.27038027715995927
257,0.0,0.0,0.24844399060171124,0.19056748237591511,0.12090335382324947,0.13402561198263083,0.6021331985932082,0.6501090747687738,0.2090010246414635,0.27716388324679436
258,0.0,0.0,0.24153577065692142,0.1967000126647364,0.1218389132643719,0.13218997701799282,0.5921434653129685,0.6516093305278409,0.20901146793286962,0.282578892396997
259,0.0,0.0,0.23648797367099286,0.20123853934476857,0.1262687283077793,0.13108426366291878,0.582441600887593,0.6503777753355274,0.2097329036596205,0.28781996527535797
260,0.0,0.0,0.23309134275858057,0.20257050478218075,0.13209344958024938,0.13071443482562098,0.5720528869759397,0.6497113943433084,0.21112029626208698,0.2884365763545763
261,0.0,0.0,0.23218796454951612,0.20576774571412046,0.13633123488047644,0.1288261761279879,0.5644439836655218,0.6495731509626833,0.21088441243145248,0.2912683535542527
262,0.0,0.0,0.23019179349214305,0.2108964937682347,0.1405845850341196,0.1268935686337906,0.556967507844473,0.6454809205680931,0.2117185668822058,0.2904309822665408
263,0.0,0.0,0.23130257382063155,0.211337601549344,0.14484984986246505,0.12939211737366918,0.5497512748148857,0.6446186639753656,0.21241620193535468,0.2872946446847749
264,0.0,0.0,0.2319431386087434,0.2137774354557824,0.14690965394286692,0.1304683903441812,0.542365575021894,0.6408365075872876,0.2128790710460078,0.28491263286752616
265,0.0,0.0,0.23297650094514308,0.21820230072230884,0.1511923487341942,0.13223234256860417,0.5371574018881705,0.6368730644731255,0.21246040548643813,0.2818978843172478
266,0.0,0.0,0.23525860905509738,0.21900715689088043,0.1554275979170179,0.13447714538912003,0.5342516384298358,0.6332444426236894,0.21275435778672339,0.27796846909542955
267,0.0,0.0,0.2340822297407429,0.22166268863398098,0.15953904309550135,0.1353262284997555,0.531552516077363,0.6254666099226316,0.2120544205288201,0.2739393821891526
268,0.0,0.0,0.23584499476646403,0.22271805959435587,0.16343780990004547,0.1396900488058833,0.5303008468559461,0.6201666756363861,0.21092602389786533,0.26941478804379243
269,0.0,0.0,0.2370203560321246,0.22315904197895955,0.16928004618245543,0.14274706999474468,0.5305878697962123,0.6118261630981299,0.2094656194409109,0.26647784928301893
270,0.0,0.0,0.23662112168284796,0.22291400712699647,0.17262640166430623,0.1465971918892327,0.5323367621798942,0.6041206304714825,0.20790195956041124,0.2632387293025098
271,0.0,0.0,0.23596322192760796,0.2209957522304905,0.17572953428222124,0.15160424456138108,0.5354318210227469,0.5985778782395923,0.20817193724066643,0.25935681873623173
272,0.0,0.0,0.23358445984918635,0.22003981692244287,0.17639201910738114,0.15564443575985426,0.5397601909575176,0.5906127376837425,0.2055426262020849,0.25711154687463084
273,0.0,0.0,0.23357642427945116,0.21723325778228939,0.18017564158281,0.1651584015740472,0.5434455285741568,0.5823056642817186,0.20525292465564443,0.2536247125584642
274,0.0,0.0,0.2333620519206461,0.2119507587068056,0.1826175945633514,0.17297270825706074,0.5516374216267768,0.576848600180608,0.20748953652363858,0.2523685055928907
275,0.0,0.0,0.2342522406615535,0.20828299006316828,0.18423046452360312,0.18062826002033303,0.5568043321066007,0.5741025777398316,0.20847789873387018,0.2512608055808427
276,0.0,0.0,0.235337095858388,0.20136783060490365,0.18606310929434203,0.18517355367368665,0.5649418521663274,0.572267000078489,0.2110246723429897,0.24956998082798737
277,0.0,0.0,0.23571170151956036,0.19524132961106155,0.18748861944261447,0.1904036675763726,0.5737420216896121,0.5733588148971068,0.21451411892745703,0.2464069662194179
278,0.0,0.0,0.24003609511342205,0.1903448343431643,0.1884414191624701,0.193664769657674,0.5830831616013683,0.5775012308367176,0.21713636321111746,0.24620144712512085
279,0.0,0.0,0.24347753044620107,0.18487891053801378,0.18888185328361357,0.19498008084090743,0.5928401870213835,0.5840816530420124,0.22256773664689194,0.24337546343912758
280,0.0,0.0,0.25096556204094894,0.18200736648416727,0.18979392473562873,0.19512425286011273,0.6034401947742764,0.5928282847126146,0.22832204703974213,0.24453991024434243
281,0.0,0.0,0.25792370398321707,0.17805515726179166,0.1883522977035881,0.19536055882968964,0.6136404065677318,0.6019896976088207,0.23354716107555945,0.24352275803515852
282,0.0,0.0,0.2643163243187518,0.17317655030202028,0.18767992756395463,0.197300550540773,0.6238617614014701,0.6109032860145032,0.23904228935788127,0.24248894933791862
283,0.0,0.0,0.27414086910097535,0.16570591747615862,0.18716820220141347,0.20273987368023696,0.6339670118215648,0.6188852931812177,0.24393938788663175,0.24082943019849734
284,0.0,0.0,0.28421450590337444,0.15517881495450692,0.18738243151169656,0.2128960509459157,0.6438166297119482,0.6241244516058921,0.24682661116797855,0.23849525600386096
285,0.0,0.0,0.2942750624500608,0.1514321521753749,0.1891229717590723,0.22527360754537792,0.6527136119155984,0.6253555746188777,0.24909258056591596,0.23877682794184635
286,0.0,0.0,0.3030423513533516,0.1608198360426841,0.1934230164605593,0.23366708509197265,0.6621816157029853,0.62131255006008,0.2499374485067321,0.2355283338743886
287,0.0,0.0,0.31478499751119504,0.18022984627152078,0.2014811243243828,0.23131263807128183,0.6704097486200128,0.6112946350147608,0.24916388952851945,0.23483749455988887
288,0.0,0.0,0.32487735584558636,0.1992381799258913,0.21451821203123023,0.2148989968363667,0.6778084531095435,0.592959289127089,0.2464259165859365,0.23280741632608754
289,0.0,0.0,0.33536148059481447,0.21019356954367832,0.23324267322680933,0.1944787777747435,0.6849061619032661,0.5662822429199366,0.2423988660451449,0.2294784027100563
290,0.0,0.0,0.34551828733499146,0.21150447838012457,0.257969556059463,0.19439719180583312,0.6898487209119637,0.5356008696182325,0.23520485999686008,0.2288978420979245
291,0.0,0.0,0.3562965191644032,0.20872084754398693,0.28211722650495613,0.20723613847490688,0.6957431173195109,0.5013071444902791,0.2294962431283797,0.22677915530802042
292,0.0,0.0,0.36419718474445856,0.20231561613367718,0.3052705258296684,0.20378799872367656,0.6998245052217481,0.47132852946925546,0.2230084223168348,0.22490546478484477
293,0.0,0.0,0.3723854157679984,0.19586155160652813,0.3235728141470182,0.192258628516014,0.7032972362579808,0.4487841754915012,0.2176750464628943,0.22334825199320532
294,0.0,0.0,0.3795800710835352,0.19563888049091818,0.3343455118820798,0.18085527813135538,0.7051441924804405,0.4355643908615888,0.21274598293305516,0.22158178450641672
295,0.0,0.0,0.3867210879172175,0.2030645526250601,0.33369545702433184,0.17552764438341312,0.7071266340516092,0.434146748046278,0.206877684914043,0.22071633061903728
296,0.0,0.0,0.389976686827753,0.21411636583960036,0.3231010616534206,0.17602969992874054,0.7093396340950137,0.4434191238263949,0.20505993078522344,0.21907262045434314
297,0.0,0.0,0.39361987018213485,0.2298179989304511,0.3096465000830616,0.18151287585632553,0.711323095560774,0.45962809946419764,0.2039380728713628,0.21998616769948012
298,0.0,0.0,0.39610758932812323,0.24766428990205544,0.28958374800154985,0.1922173250338547,0.7131727908033034,0.4823237322584079,0.2033178753329089,0.2190630249493348
299,0.0,0.0,0.394199241710403,0.2616725311824898,0.269752049552288,0.19912809306437085,0.715540310018757,0.5076270996021682,0.20176023511105243,0.22033031979355758
300,0.0,0.0,0.3934791338082367,0.2728926536324047,0.2511510603266249,0.20257074398678862,0.7168260553548761,0.5331152251810737,0.20387878058569775,0.2212432466233412
301,0.0,0.0,0.38799348503040815,0.2807457480504086,0.23411091597183875,0.19991591520456214,0.719202550889491,0.5592015469913842,0.2043746936705675,0.22477777714921152
302,0.0,0.0,0.38375111682268964,0.2821363150578958,0.22016198753912913,0.19203892595892932,0.7211620448031801,0.5811882358831457,0.20474622222554853,0.2271921641326506
303,0.0,0.0,0.3756521501705517,0.2795770989543289,0.20417075312854988,0.18223887045666312,0.7230219762315574,0.6043833435785735,0.20492050273088547,0.2329872493485053
304,0.0,0.0,0.3671931468787417,0.27340734892531343,0.1904551438048105,0.1689477088826947,0.7231949781496133,0.6263225686580323,0.20488950061986472,0.237644207489735
305,0.0,0.0,0.35968211397373434,0.26124711856560784,0.18001381932337948,0.156835241109305,0.7241414437247997,0.6467688617653234,0.20468496653898155,0.24539021126878968
306,0.0,0.0,0.3489371548410388,0.24580344850594296,0.16775914906509462,0.15207503952763585,0.7252268794001516,0.6654899077292934,0.20435878357793652,0.25143250544588647
307,0.0,0.0,0.339893543788516,0.22459907336898446,0.15697717029101138,0.15302064247698674,0.7263729360751536,0.6833690651628795,0.20341268316447342,0.260319352909863
308,0.0,0.0,0.33029564612690254,0.20099479088061983,0.14823785084612867,0.16440376616534091,0.7258354558836453,0.6979608956202394,0.20301037102959252,0.2654188731369895
309,0.0,0.0,0.32007495815153675,0.1761544849154832,0.13997852639340022,0.18368893260752606,0.7246492232730473,0.7107135280065516,0.20263866540491837,0.2717314347987736
310,0.0,0.0,0.3078663200993088,0.14854440549361114,0.13243354373388017,0.19967056756391524,0.7227485558681981,0.719804091110757,0.20121054884210854,0.27601681893344604
